code_module,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_submitted,is_banked,score,assessment_type,date,weight,sum_click
DDD,F,North Western Region,Lower Than A Level,0-10%,0-35,0,150,N,Pass,165.0,0.0,72.0,TMA,165.0,20.0,954.0
DDD,F,North Western Region,Lower Than A Level,0-10%,0-35,0,150,N,Pass,207.0,0.0,64.0,TMA,207.0,20.0,954.0
DDD,F,North Western Region,Lower Than A Level,0-10%,0-35,0,150,N,Pass,242.0,0.0,67.0,Exam,261.0,100.0,954.0
DDD,M,South West Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,25.0,0.0,58.0,TMA,25.0,10.0,281.0
DDD,M,Ireland,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,28.0,0.0,59.0,TMA,25.0,10.0,866.0
DDD,M,Ireland,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,52.0,0.0,64.0,TMA,53.0,12.5,866.0
DDD,M,Ireland,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,86.0,0.0,61.0,TMA,88.0,17.5,866.0
DDD,M,Ireland,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,122.0,0.0,42.0,TMA,123.0,20.0,866.0
DDD,M,Ireland,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,164.0,0.0,63.0,TMA,165.0,20.0,866.0
DDD,M,Ireland,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,211.0,0.0,24.0,TMA,207.0,20.0,866.0
DDD,M,Ireland,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,242.0,0.0,42.0,Exam,261.0,100.0,866.0
DDD,F,South West Region,A Level or Equivalent,20-30%,0-35,0,90,N,Fail,32.0,0.0,66.0,TMA,32.0,9.0,2026.0
DDD,F,South West Region,A Level or Equivalent,20-30%,0-35,0,90,N,Fail,20.0,0.0,60.0,CMA,18.0,2.0,2026.0
DDD,F,South West Region,A Level or Equivalent,20-30%,0-35,0,90,N,Fail,69.0,0.0,39.0,CMA,67.0,7.0,2026.0
DDD,F,South West Region,A Level or Equivalent,20-30%,0-35,0,90,N,Fail,21.0,0.0,67.0,CMA,18.0,2.0,2026.0
DDD,F,South West Region,A Level or Equivalent,20-30%,0-35,0,90,N,Fail,25.0,0.0,43.0,TMA,25.0,10.0,2026.0
DDD,F,South West Region,A Level or Equivalent,20-30%,0-35,0,90,N,Fail,59.0,0.0,65.0,TMA,53.0,12.5,2026.0
DDD,F,South West Region,A Level or Equivalent,20-30%,0-35,0,90,N,Fail,88.0,0.0,79.0,TMA,88.0,17.5,2026.0
DDD,F,South West Region,A Level or Equivalent,20-30%,0-35,0,90,N,Fail,128.0,0.0,40.0,TMA,123.0,20.0,2026.0
DDD,F,South West Region,A Level or Equivalent,20-30%,0-35,0,90,N,Fail,165.0,0.0,53.0,TMA,165.0,20.0,2026.0
DDD,F,South West Region,A Level or Equivalent,20-30%,0-35,0,90,N,Fail,207.0,0.0,47.0,TMA,207.0,20.0,2026.0
DDD,F,South West Region,A Level or Equivalent,20-30%,0-35,0,90,N,Fail,237.0,0.0,38.0,Exam,261.0,100.0,2026.0
DDD,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,1,130,N,Pass,25.0,0.0,88.0,TMA,25.0,10.0,1271.0
DDD,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,1,130,N,Pass,54.0,0.0,68.0,TMA,53.0,12.5,1271.0
DDD,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,1,130,N,Pass,88.0,0.0,78.0,TMA,88.0,17.5,1271.0
DDD,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,1,130,N,Pass,123.0,0.0,89.0,TMA,123.0,20.0,1271.0
DDD,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,1,130,N,Pass,167.0,0.0,61.0,TMA,165.0,20.0,1271.0
DDD,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,1,130,N,Pass,208.0,0.0,46.0,TMA,207.0,20.0,1271.0
DDD,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,1,130,N,Pass,237.0,0.0,67.0,Exam,261.0,100.0,1271.0
DDD,F,North Region,HE Qualification,30-40%,55<=,0,60,N,Pass,23.0,0.0,93.0,TMA,25.0,10.0,1994.0
DDD,F,North Region,HE Qualification,30-40%,55<=,0,60,N,Pass,52.0,0.0,95.0,TMA,53.0,12.5,1994.0
DDD,F,North Region,HE Qualification,30-40%,55<=,0,60,N,Pass,85.0,0.0,97.0,TMA,88.0,17.5,1994.0
DDD,F,North Region,HE Qualification,30-40%,55<=,0,60,N,Pass,122.0,0.0,91.0,TMA,123.0,20.0,1994.0
DDD,F,North Region,HE Qualification,30-40%,55<=,0,60,N,Pass,164.0,0.0,90.0,TMA,165.0,20.0,1994.0
DDD,F,North Region,HE Qualification,30-40%,55<=,0,60,N,Pass,206.0,0.0,68.0,TMA,207.0,20.0,1994.0
DDD,F,North Region,HE Qualification,30-40%,55<=,0,60,N,Pass,242.0,0.0,89.0,Exam,261.0,100.0,1994.0
DDD,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,25.0,0.0,87.0,TMA,25.0,10.0,1398.0
DDD,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,52.0,0.0,92.0,TMA,53.0,12.5,1398.0
DDD,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,88.0,0.0,86.0,TMA,88.0,17.5,1398.0
DDD,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,128.0,0.0,26.0,TMA,123.0,20.0,1398.0
DDD,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,165.0,0.0,64.0,TMA,165.0,20.0,1398.0
DDD,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,242.0,0.0,51.0,Exam,261.0,100.0,1398.0
DDD,M,South Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,28.0,0.0,84.0,TMA,32.0,9.0,4730.0
DDD,M,South Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,101.0,0.0,82.0,TMA,109.0,22.0,4730.0
DDD,M,South Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,148.0,0.0,72.0,TMA,158.0,22.0,4730.0
DDD,M,South Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,199.0,0.0,93.0,TMA,207.0,22.0,4730.0
DDD,M,South Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,21.0,0.0,89.0,CMA,18.0,2.0,4730.0
DDD,M,South Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,69.0,0.0,87.0,CMA,67.0,7.0,4730.0
DDD,M,South Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,147.0,0.0,93.0,CMA,144.0,8.0,4730.0
DDD,M,South Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,219.0,0.0,92.0,CMA,214.0,8.0,4730.0
DDD,M,South Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,244.0,0.0,82.0,Exam,128.2432009680228,100.0,4730.0
DDD,M,South Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,17.0,0.0,90.0,TMA,25.0,10.0,4730.0
DDD,M,South Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,49.0,0.0,89.0,TMA,53.0,12.5,4730.0
DDD,M,South Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,73.0,0.0,95.0,TMA,88.0,17.5,4730.0
DDD,M,South Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,112.0,0.0,91.0,TMA,123.0,20.0,4730.0
DDD,M,South Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,161.0,0.0,85.0,TMA,165.0,20.0,4730.0
DDD,M,South Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,197.0,0.0,82.0,TMA,207.0,20.0,4730.0
DDD,M,South Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,237.0,0.0,82.0,Exam,261.0,100.0,4730.0
DDD,F,South East Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,23.0,0.0,75.0,TMA,25.0,10.0,951.0
DDD,F,South East Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,53.0,0.0,61.0,TMA,53.0,12.5,951.0
DDD,F,South East Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,91.0,0.0,60.0,TMA,88.0,17.5,951.0
DDD,F,South East Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,122.0,0.0,32.0,TMA,123.0,20.0,951.0
DDD,F,South East Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,164.0,0.0,47.0,TMA,165.0,20.0,951.0
DDD,F,South East Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,203.0,0.0,30.0,TMA,207.0,20.0,951.0
DDD,F,South East Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,237.0,0.0,20.0,Exam,261.0,100.0,951.0
DDD,M,North Western Region,Lower Than A Level,70-80%,35-55,0,120,N,Fail,114.50149286847805,0.0,75.40245881057695,TMA,128.2432009680228,13.38370096324987,3.0
DDD,F,Scotland,HE Qualification,30-40%,0-35,0,60,Y,Pass,24.0,0.0,58.0,TMA,25.0,10.0,1033.0
DDD,F,Scotland,HE Qualification,30-40%,0-35,0,60,Y,Pass,55.0,0.0,59.0,TMA,53.0,12.5,1033.0
DDD,F,Scotland,HE Qualification,30-40%,0-35,0,60,Y,Pass,94.0,0.0,58.0,TMA,88.0,17.5,1033.0
DDD,F,Scotland,HE Qualification,30-40%,0-35,0,60,Y,Pass,122.0,0.0,31.0,TMA,123.0,20.0,1033.0
DDD,F,Scotland,HE Qualification,30-40%,0-35,0,60,Y,Pass,164.0,0.0,53.0,TMA,165.0,20.0,1033.0
DDD,F,Scotland,HE Qualification,30-40%,0-35,0,60,Y,Pass,211.0,0.0,27.0,TMA,207.0,20.0,1033.0
DDD,F,Scotland,HE Qualification,30-40%,0-35,0,60,Y,Pass,242.0,0.0,42.0,Exam,261.0,100.0,1033.0
DDD,M,North Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,17.0,0.0,75.0,TMA,25.0,10.0,1636.0
DDD,M,North Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,53.0,0.0,68.0,TMA,53.0,12.5,1636.0
DDD,M,North Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,85.0,0.0,77.0,TMA,88.0,17.5,1636.0
DDD,M,North Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,123.0,0.0,64.0,TMA,123.0,20.0,1636.0
DDD,M,North Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,163.0,0.0,53.0,TMA,165.0,20.0,1636.0
DDD,M,North Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,204.0,0.0,61.0,TMA,207.0,20.0,1636.0
DDD,M,North Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,245.0,0.0,44.0,Exam,261.0,100.0,1636.0
DDD,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,16.0,0.0,100.0,TMA,32.0,9.0,4227.0
DDD,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,106.0,0.0,91.0,TMA,109.0,22.0,4227.0
DDD,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,154.0,0.0,94.0,TMA,158.0,22.0,4227.0
DDD,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,204.0,0.0,92.0,TMA,207.0,22.0,4227.0
DDD,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,21.0,0.0,100.0,CMA,18.0,2.0,4227.0
DDD,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,69.0,0.0,94.0,CMA,67.0,7.0,4227.0
DDD,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,147.0,0.0,98.0,CMA,144.0,8.0,4227.0
DDD,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,219.0,0.0,98.0,CMA,214.0,8.0,4227.0
DDD,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,244.0,0.0,98.0,Exam,128.2432009680228,100.0,4227.0
DDD,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,12.0,0.0,87.0,TMA,25.0,10.0,4227.0
DDD,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,48.0,0.0,89.0,TMA,53.0,12.5,4227.0
DDD,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,82.0,0.0,92.0,TMA,88.0,17.5,4227.0
DDD,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,113.0,0.0,87.0,TMA,123.0,20.0,4227.0
DDD,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,162.0,0.0,89.0,TMA,165.0,20.0,4227.0
DDD,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,201.0,0.0,77.0,TMA,207.0,20.0,4227.0
DDD,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,241.0,0.0,87.0,Exam,261.0,100.0,4227.0
DDD,M,North Region,Post Graduate Qualification,30-40%,0-35,1,60,N,Pass,25.0,0.0,90.0,TMA,25.0,10.0,970.0
DDD,M,North Region,Post Graduate Qualification,30-40%,0-35,1,60,N,Pass,53.0,0.0,85.0,TMA,53.0,12.5,970.0
DDD,M,North Region,Post Graduate Qualification,30-40%,0-35,1,60,N,Pass,93.0,0.0,100.0,TMA,88.0,17.5,970.0
DDD,M,North Region,Post Graduate Qualification,30-40%,0-35,1,60,N,Pass,123.0,0.0,84.0,TMA,123.0,20.0,970.0
DDD,M,North Region,Post Graduate Qualification,30-40%,0-35,1,60,N,Pass,170.0,0.0,66.0,TMA,165.0,20.0,970.0
DDD,M,North Region,Post Graduate Qualification,30-40%,0-35,1,60,N,Pass,207.0,0.0,86.0,TMA,207.0,20.0,970.0
DDD,M,North Region,Post Graduate Qualification,30-40%,0-35,1,60,N,Pass,242.0,0.0,80.0,Exam,261.0,100.0,970.0
DDD,M,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,24.0,0.0,88.0,TMA,25.0,10.0,1082.0
DDD,M,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,55.0,0.0,74.0,TMA,53.0,12.5,1082.0
DDD,M,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,88.0,0.0,88.0,TMA,88.0,17.5,1082.0
DDD,M,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,123.0,0.0,62.0,TMA,123.0,20.0,1082.0
DDD,M,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,165.0,0.0,77.0,TMA,165.0,20.0,1082.0
DDD,M,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,208.0,0.0,40.0,TMA,207.0,20.0,1082.0
DDD,M,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,241.0,0.0,7.0,Exam,261.0,100.0,1082.0
DDD,F,South Region,Lower Than A Level,80-90%,0-35,0,60,Y,Fail,23.0,0.0,93.0,TMA,25.0,10.0,853.0
DDD,F,South Region,Lower Than A Level,80-90%,0-35,0,60,Y,Fail,52.0,0.0,93.0,TMA,53.0,12.5,853.0
DDD,F,South Region,Lower Than A Level,80-90%,0-35,0,60,Y,Fail,99.0,0.0,91.0,TMA,88.0,17.5,853.0
DDD,F,South Region,Lower Than A Level,80-90%,0-35,0,60,Y,Fail,123.0,0.0,82.0,TMA,123.0,20.0,853.0
DDD,F,South Region,Lower Than A Level,80-90%,0-35,0,60,Y,Fail,172.0,0.0,85.0,TMA,165.0,20.0,853.0
DDD,F,South Region,Lower Than A Level,80-90%,0-35,0,60,Y,Fail,241.0,0.0,42.0,Exam,261.0,100.0,853.0
DDD,M,North Western Region,No Formal quals,10-20,0-35,3,60,N,Fail,33.0,0.0,50.0,TMA,25.0,10.0,265.0
DDD,M,North Western Region,No Formal quals,10-20,0-35,3,60,N,Fail,53.0,0.0,11.0,TMA,53.0,12.5,265.0
DDD,M,North Western Region,No Formal quals,10-20,0-35,3,60,N,Fail,95.0,0.0,55.0,TMA,88.0,17.5,265.0
DDD,M,Wales,HE Qualification,70-80%,35-55,0,60,N,Fail,25.0,0.0,90.0,TMA,25.0,10.0,554.0
DDD,M,Wales,HE Qualification,70-80%,35-55,0,60,N,Fail,52.0,0.0,84.0,TMA,53.0,12.5,554.0
DDD,M,Wales,HE Qualification,70-80%,35-55,0,60,N,Fail,88.0,0.0,96.0,TMA,88.0,17.5,554.0
DDD,M,Wales,HE Qualification,70-80%,35-55,0,60,N,Fail,123.0,0.0,91.0,TMA,123.0,20.0,554.0
DDD,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,21.0,0.0,87.0,TMA,25.0,10.0,2004.0
DDD,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,50.0,0.0,80.0,TMA,53.0,12.5,2004.0
DDD,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,87.0,0.0,95.0,TMA,88.0,17.5,2004.0
DDD,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,122.0,0.0,86.0,TMA,123.0,20.0,2004.0
DDD,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,164.0,0.0,72.0,TMA,165.0,20.0,2004.0
DDD,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,241.0,0.0,87.0,Exam,261.0,100.0,2004.0
DDD,F,London Region,A Level or Equivalent,20-30%,0-35,1,180,N,Fail,25.0,0.0,67.0,TMA,25.0,10.0,1440.0
DDD,F,London Region,A Level or Equivalent,20-30%,0-35,1,180,N,Fail,53.0,0.0,85.0,TMA,53.0,12.5,1440.0
DDD,F,London Region,A Level or Equivalent,20-30%,0-35,1,180,N,Fail,88.0,0.0,85.0,TMA,88.0,17.5,1440.0
DDD,F,London Region,A Level or Equivalent,20-30%,0-35,1,180,N,Fail,123.0,0.0,45.0,TMA,123.0,20.0,1440.0
DDD,F,London Region,A Level or Equivalent,20-30%,0-35,1,180,N,Fail,165.0,0.0,68.0,TMA,165.0,20.0,1440.0
DDD,F,London Region,A Level or Equivalent,20-30%,0-35,1,180,N,Fail,207.0,0.0,68.0,TMA,207.0,20.0,1440.0
DDD,F,London Region,A Level or Equivalent,20-30%,0-35,1,180,N,Fail,237.0,0.0,38.0,Exam,261.0,100.0,1440.0
DDD,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,70,N,Fail,23.0,0.0,68.0,TMA,25.0,10.0,422.0
DDD,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,70,N,Fail,53.0,0.0,72.0,TMA,53.0,12.5,422.0
DDD,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,70,N,Fail,88.0,0.0,84.0,TMA,88.0,17.5,422.0
DDD,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,70,N,Fail,123.0,0.0,53.0,TMA,123.0,20.0,422.0
DDD,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,70,N,Fail,165.0,0.0,35.0,TMA,165.0,20.0,422.0
DDD,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,70,N,Fail,207.0,0.0,30.0,TMA,207.0,20.0,422.0
DDD,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,70,N,Fail,241.0,0.0,36.0,Exam,261.0,100.0,422.0
DDD,F,North Western Region,Lower Than A Level,40-50%,0-35,0,120,N,Pass,23.0,0.0,66.0,TMA,25.0,10.0,1582.0
DDD,F,North Western Region,Lower Than A Level,40-50%,0-35,0,120,N,Pass,60.0,0.0,67.0,TMA,53.0,12.5,1582.0
DDD,F,North Western Region,Lower Than A Level,40-50%,0-35,0,120,N,Pass,88.0,0.0,68.0,TMA,88.0,17.5,1582.0
DDD,F,North Western Region,Lower Than A Level,40-50%,0-35,0,120,N,Pass,121.0,0.0,19.0,TMA,123.0,20.0,1582.0
DDD,F,North Western Region,Lower Than A Level,40-50%,0-35,0,120,N,Pass,164.0,0.0,59.0,TMA,165.0,20.0,1582.0
DDD,F,North Western Region,Lower Than A Level,40-50%,0-35,0,120,N,Pass,206.0,0.0,15.0,TMA,207.0,20.0,1582.0
DDD,F,North Western Region,Lower Than A Level,40-50%,0-35,0,120,N,Pass,237.0,0.0,51.0,Exam,261.0,100.0,1582.0
DDD,F,South Region,Post Graduate Qualification,90-100%,35-55,0,60,N,Pass,22.0,0.0,98.0,TMA,25.0,10.0,1674.0
DDD,F,South Region,Post Graduate Qualification,90-100%,35-55,0,60,N,Pass,47.0,0.0,92.0,TMA,53.0,12.5,1674.0
DDD,F,South Region,Post Graduate Qualification,90-100%,35-55,0,60,N,Pass,85.0,0.0,80.0,TMA,88.0,17.5,1674.0
DDD,F,South Region,Post Graduate Qualification,90-100%,35-55,0,60,N,Pass,117.0,0.0,91.0,TMA,123.0,20.0,1674.0
DDD,F,South Region,Post Graduate Qualification,90-100%,35-55,0,60,N,Pass,159.0,0.0,77.0,TMA,165.0,20.0,1674.0
DDD,F,South Region,Post Graduate Qualification,90-100%,35-55,0,60,N,Pass,196.0,0.0,95.0,TMA,207.0,20.0,1674.0
DDD,F,South Region,Post Graduate Qualification,90-100%,35-55,0,60,N,Pass,237.0,0.0,96.0,Exam,261.0,100.0,1674.0
DDD,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail,24.0,0.0,73.0,TMA,25.0,10.0,2086.0
DDD,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail,52.0,0.0,67.0,TMA,53.0,12.5,2086.0
DDD,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail,87.0,0.0,65.0,TMA,88.0,17.5,2086.0
DDD,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail,122.0,0.0,53.0,TMA,123.0,20.0,2086.0
DDD,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail,164.0,0.0,60.0,TMA,165.0,20.0,2086.0
DDD,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail,206.0,0.0,61.0,TMA,207.0,20.0,2086.0
DDD,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail,237.0,0.0,40.0,Exam,261.0,100.0,2086.0
DDD,M,South West Region,A Level or Equivalent,50-60%,0-35,1,60,N,Fail,24.0,0.0,56.0,TMA,25.0,7.5,1298.0
DDD,M,South West Region,A Level or Equivalent,50-60%,0-35,1,60,N,Fail,53.0,0.0,42.0,TMA,53.0,10.0,1298.0
DDD,M,South West Region,A Level or Equivalent,50-60%,0-35,1,60,N,Fail,81.0,0.0,53.0,TMA,81.0,12.5,1298.0
DDD,M,South West Region,A Level or Equivalent,50-60%,0-35,1,60,N,Fail,151.0,0.0,47.0,TMA,151.0,15.0,1298.0
DDD,M,South West Region,A Level or Equivalent,50-60%,0-35,1,60,N,Fail,54.0,0.0,78.0,CMA,51.0,3.0,1298.0
DDD,M,South West Region,A Level or Equivalent,50-60%,0-35,1,60,N,Fail,81.0,0.0,44.0,CMA,79.0,3.0,1298.0
DDD,M,South West Region,A Level or Equivalent,50-60%,0-35,1,60,N,Fail,117.0,0.0,60.0,CMA,114.0,4.0,1298.0
DDD,M,South West Region,A Level or Equivalent,50-60%,0-35,1,60,N,Fail,152.0,0.0,81.0,CMA,149.0,4.0,1298.0
DDD,M,South West Region,A Level or Equivalent,50-60%,0-35,1,60,N,Fail,179.0,0.0,28.0,CMA,170.0,3.0,1298.0
DDD,M,South West Region,A Level or Equivalent,50-60%,0-35,1,60,N,Fail,24.0,0.0,79.0,TMA,25.0,10.0,1298.0
DDD,M,South West Region,A Level or Equivalent,50-60%,0-35,1,60,N,Fail,53.0,0.0,64.0,TMA,53.0,12.5,1298.0
DDD,M,South West Region,A Level or Equivalent,50-60%,0-35,1,60,N,Fail,95.0,0.0,50.0,TMA,88.0,17.5,1298.0
DDD,F,South East Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,23.0,0.0,66.0,TMA,25.0,10.0,1591.0
DDD,F,South East Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,53.0,0.0,91.0,TMA,53.0,12.5,1591.0
DDD,F,South East Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,87.0,0.0,90.0,TMA,88.0,17.5,1591.0
DDD,F,South East Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,123.0,0.0,82.0,TMA,123.0,20.0,1591.0
DDD,F,South East Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,165.0,0.0,86.0,TMA,165.0,20.0,1591.0
DDD,F,South East Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,207.0,0.0,72.0,TMA,207.0,20.0,1591.0
DDD,F,South East Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,237.0,0.0,76.0,Exam,261.0,100.0,1591.0
DDD,M,London Region,A Level or Equivalent,40-50%,0-35,1,90,N,Pass,23.0,0.0,88.0,TMA,32.0,9.0,992.0
DDD,M,London Region,A Level or Equivalent,40-50%,0-35,1,90,N,Pass,60.0,0.0,82.0,TMA,102.0,22.0,992.0
DDD,M,London Region,A Level or Equivalent,40-50%,0-35,1,90,N,Pass,20.0,0.0,50.0,CMA,18.0,2.0,992.0
DDD,M,London Region,A Level or Equivalent,40-50%,0-35,1,90,N,Pass,69.0,0.0,78.0,CMA,67.0,7.0,992.0
DDD,M,London Region,A Level or Equivalent,40-50%,0-35,1,90,N,Pass,139.0,0.0,10.0,CMA,137.0,8.0,992.0
DDD,M,London Region,A Level or Equivalent,40-50%,0-35,1,90,N,Pass,11.0,0.0,90.0,TMA,25.0,10.0,992.0
DDD,M,London Region,A Level or Equivalent,40-50%,0-35,1,90,N,Pass,45.0,0.0,85.0,TMA,53.0,12.5,992.0
DDD,M,London Region,A Level or Equivalent,40-50%,0-35,1,90,N,Pass,66.0,0.0,90.0,TMA,88.0,17.5,992.0
DDD,M,London Region,A Level or Equivalent,40-50%,0-35,1,90,N,Pass,107.0,0.0,97.0,TMA,123.0,20.0,992.0
DDD,M,London Region,A Level or Equivalent,40-50%,0-35,1,90,N,Pass,138.0,0.0,80.0,TMA,165.0,20.0,992.0
DDD,M,London Region,A Level or Equivalent,40-50%,0-35,1,90,N,Pass,183.0,0.0,85.0,TMA,207.0,20.0,992.0
DDD,M,London Region,A Level or Equivalent,40-50%,0-35,1,90,N,Pass,241.0,0.0,64.0,Exam,261.0,100.0,992.0
DDD,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,2,120,N,Fail,114.50149286847805,0.0,75.40245881057695,TMA,128.2432009680228,13.38370096324987,130.0
DDD,M,London Region,A Level or Equivalent,40-50%,0-35,1,90,N,Fail,25.0,0.0,91.0,TMA,25.0,10.0,274.0
DDD,M,London Region,A Level or Equivalent,40-50%,0-35,1,90,N,Fail,88.0,0.0,80.0,TMA,88.0,17.5,274.0
DDD,M,London Region,A Level or Equivalent,40-50%,0-35,1,90,N,Fail,132.0,0.0,36.0,TMA,123.0,20.0,274.0
DDD,F,London Region,A Level or Equivalent,40-50%,0-35,0,60,Y,Pass,19.0,0.0,92.0,TMA,25.0,10.0,584.0
DDD,F,London Region,A Level or Equivalent,40-50%,0-35,0,60,Y,Pass,48.0,0.0,96.0,TMA,53.0,12.5,584.0
DDD,F,London Region,A Level or Equivalent,40-50%,0-35,0,60,Y,Pass,70.0,0.0,97.0,TMA,88.0,17.5,584.0
