code_module,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,date_submitted,is_banked,score,assessment_type,date,weight,sum_click,n_student
6,0,8,2,8,1,-0.3296180874040059,-1.2622991892120947,0,-0.8390658430748734,0,-0.0721690572549829,2,-0.9466305722816992,-0.7113182731754548,-0.433102491488476,100056
2,1,9,0,9,0,-0.3296180874040059,-1.2622991892120947,0,0.4255179501170759,0,0.6340091274002981,2,0.2476750173411012,0.761564279834279,0.3624264086292633,100095
3,0,10,2,4,1,-0.3296180874040059,-0.4440590780579271,0,-1.162237256890594,0,0.7426519250395721,2,-1.2091153172537432,-0.1852887899576927,-0.3546040580453412,100017
6,0,11,2,2,1,-0.3296180874040059,-1.2622991892120947,0,1.507439639847966,0,0.199437936843202,0,1.2582412854834708,-0.7113182731754548,-0.617827660735256,100032
4,1,6,0,6,0,-0.3296180874040059,-0.4440590780579271,0,0.4957726052944064,0,0.9056161214984833,2,0.234550780092499,0.4459465899036217,1.720332145354536,100082
5,0,12,0,5,0,-0.3296180874040059,0.3741810330962405,0,0.1023465363013555,0,-0.0178476584353459,2,-0.027933964879545,0.6037554348689503,0.0663974904705758,100013
3,0,9,2,4,0,-0.3296180874040059,1.1924211442504082,1,1.0297079846421184,0,-1.1585970336477232,2,0.8120172190309959,0.6037554348689503,-0.4237295442116838,100070
6,0,3,2,2,1,-0.3296180874040059,-1.2622991892120947,0,0.8610968122165251,0,1.2858659132359422,0,1.2582412854834708,-0.7113182731754548,-0.0999723236924859,100095
2,1,3,0,4,0,-0.3296180874040059,0.3741810330962405,0,1.7041526743444912,0,-0.6697044442709901,1,1.6782168774387414,4.548976559002166,-0.5826791084472851,100084
4,1,8,0,8,0,-0.3296180874040059,-0.4440590780579271,0,0.0039900190530927,0,0.199437936843202,2,-0.1198036256197604,0.761564279834279,-0.0320184559357424,100042
4,1,0,2,5,0,-0.3296180874040059,-1.2622991892120947,0,-1.2605937741388564,0,-0.289454652533531,2,-1.3141092152425609,0.1303288999729644,-0.2600935063376863,100093
4,1,12,2,2,1,1.8759390456584504,-0.4440590780579271,0,-0.0522137050887716,0,-1.4845254265655452,2,-0.2116732863599758,0.761564279834279,-0.2288503487483789,100049
5,1,11,2,4,0,-0.3296180874040059,-0.4440590780579271,0,-1.2886956362097888,0,0.7426519250395721,0,1.3501109462236862,-0.7113182731754548,2.48227465106377,100090
5,1,12,0,2,0,-0.3296180874040059,-0.4440590780579271,0,-1.3589502913871192,0,-0.0178476584353459,2,-1.4322273504799807,-0.0537814191532522,-0.3944390839717081,100047
1,0,2,2,6,1,-0.3296180874040059,-0.4440590780579271,0,1.1561663639613131,0,0.199437936843202,2,0.8907626425226092,1.1297849180867126,-0.4662983464271151,100067
3,1,7,3,2,0,-0.3296180874040059,-0.4440590780579271,0,1.395032191564237,0,0.362402133302113,0,1.0613777267544378,-0.2904946866012451,-0.2639989010363497,100097
1,0,6,0,4,0,-0.3296180874040059,-0.4440590780579271,0,-0.5299453602946191,0,-0.615383045451353,2,-0.671021590061053,0.2355347966165168,-0.7014031072866532,100061
1,0,4,0,8,0,-0.3296180874040059,-0.4440590780579271,0,1.128064501890381,0,0.199437936843202,2,0.8907626425226092,1.1297849180867126,-0.850589184775596,100014
6,0,3,2,5,1,-0.3296180874040059,-1.2622991892120947,0,0.9594533294647878,0,-0.343776051353168,2,0.5232839995617474,-0.7113182731754548,-0.0206928113096184,100000
5,1,12,3,0,0,-0.3296180874040059,-0.4440590780579271,0,1.5495924329543642,0,0.362402133302113,0,1.4157321324666972,-0.7113182731754548,0.4327235132052049,100030
2,1,11,1,6,1,-0.3296180874040059,-1.2622991892120947,0,-0.7126074637556785,0,0.090795139203928,0,-0.867885148790086,-0.3430976349230213,0.5108314071784734,100010
1,1,12,2,1,0,-0.3296180874040059,-0.4440590780579271,0,1.0156570536066525,0,-3.331452986433203,2,0.7988929817823938,0.2355347966165168,-0.6818761337933361,100073
5,1,11,2,7,0,-0.3296180874040059,-0.4440590780579271,0,0.706536570826398,0,-0.0721690572549829,2,0.497035525064543,0.6037554348689503,-0.4842631620409668,100070
1,0,6,2,0,1,-0.3296180874040059,-0.1713123743398712,0,-0.3472832568335598,0,1.2858659132359422,0,-0.5791519293208376,-0.6587153248536786,-0.8107541588492291,100039
3,0,5,0,1,0,-0.3296180874040059,-0.4440590780579271,0,-0.1505702223370343,0,0.41672353212175,2,-0.2904187098515891,0.6037554348689503,-0.1722221256177593,100087
5,1,3,2,0,0,-0.3296180874040059,1.1924211442504082,0,0.7486893639327963,0,0.8512947226788461,2,0.5232839995617474,0.6037554348689503,0.1320081214081213,100060
6,0,5,2,3,1,-0.3296180874040059,-1.2622991892120947,0,0.6503328466845335,0,0.199437936843202,2,0.4314143388215321,-0.7113182731754548,-0.4229484652719511,100027
5,1,5,0,0,0,-0.3296180874040059,-0.4440590780579271,0,0.1585502604432199,0,0.6340091274002981,0,1.1663716247432554,-0.7113182731754548,-0.044125179501599,100060
5,0,3,1,1,1,-0.3296180874040059,-0.4440590780579271,0,1.3669303294933048,0,-0.5610616466317161,0,1.1663716247432554,-0.7113182731754548,0.4877895784563592,100072
2,1,3,0,1,0,-0.3296180874040059,2.010661255404576,0,-1.3870521534580516,0,1.2858659132359422,0,-1.510972773971594,-0.6061123765319024,0.2409686335008309,100096
5,1,3,1,1,1,1.8759390456584504,-0.4440590780579271,0,-0.9514732913586024,0,-0.452418848992442,2,-1.064748707519119,-0.0537814191532522,0.9076195085626771,100067
5,1,7,0,3,1,-0.3296180874040059,1.1924211442504082,0,0.7627402949682623,0,0.090795139203928,0,1.1663716247432554,-0.7113182731754548,1.0318110599801742,100002
1,0,8,2,7,0,1.8759390456584504,2.8289013665587435,0,0.5519763294362708,0,-0.8326686407299011,2,0.3395446780813166,0.2355347966165168,-0.8744120924374429,100076
6,0,4,2,3,1,-0.3296180874040059,-1.2622991892120947,0,1.0999626398194489,0,1.2858659132359422,0,1.2582412854834708,-0.7113182731754548,-0.1812045334246852,100031
5,1,8,1,9,0,1.8759390456584504,2.8289013665587435,0,1.4512359157061014,0,0.7426519250395721,0,1.1663716247432554,-0.7113182731754548,-0.3659297026714651,100082
1,0,6,1,2,1,-0.3296180874040059,-0.4440590780579271,0,-1.457306808635382,0,1.0142589191377571,2,-1.4978485367229917,-0.4483035315665737,0.8611453116485825,100005
5,0,3,2,1,1,-0.3296180874040059,-0.4440590780579271,0,1.085911708783983,0,1.177223115596668,2,0.8645141680254047,0.6037554348689503,0.8138900357947552,100005
5,1,9,0,3,0,-0.3296180874040059,1.1924211442504082,0,-0.9514732913586024,0,0.3080807344824761,2,-1.064748707519119,-0.0537814191532522,-0.2522827169403595,100087
5,1,7,1,4,1,1.8759390456584504,1.1924211442504082,0,0.2288049156205504,0,0.145116538023565,2,0.0376872213634659,0.6037554348689503,0.9560464028261038,100019
4,0,7,1,4,0,-0.3296180874040059,2.010661255404576,0,0.5379253984008047,0,0.7969733238592092,2,0.3395446780813166,0.761564279834279,3.2453887751826027,100080
1,0,10,0,5,1,-0.3296180874040059,-0.4440590780579271,0,-0.9936260844650006,0,1.2858659132359422,0,-1.13036989376213,-0.6587153248536786,-0.895110684340359,100078
3,0,9,1,4,0,1.8759390456584504,2.8289013665587435,0,-0.92337142928767,0,-1.104275634828086,0,-1.077872944767721,-0.5535094282101262,-0.7802920801996543,100065
1,0,8,0,7,0,-0.3296180874040059,1.1924211442504082,0,0.0882956052658894,0,-1.9734180159422785,0,-0.1198036256197604,-0.6587153248536786,-0.7525637778391441,100031
1,0,9,0,0,1,-0.3296180874040059,-0.4440590780579271,0,0.9313514673938555,0,0.4710449309413871,2,0.7070233210421784,0.2355347966165168,-0.779901540729788,100038
1,0,3,0,3,0,-0.3296180874040059,-0.4440590780579271,0,-0.248926739585297,0,1.2858659132359422,0,-0.4872822685806221,-0.6587153248536786,-0.822079803475353,100095
1,0,8,0,3,1,-0.3296180874040059,-0.4440590780579271,0,-0.9936260844650006,0,1.2858659132359422,0,-1.13036989376213,-0.6587153248536786,-0.8544945794742594,100071
2,1,5,1,1,0,-0.3296180874040059,1.1924211442504082,0,-0.3613341878690259,0,0.090795139203928,2,-0.5135307430778265,0.6037554348689503,0.4249127238078781,100099
3,0,5,0,0,0,-0.3296180874040059,-0.4440590780579271,0,-0.9655242223940684,0,-0.289454652533531,2,-1.0516244702705169,-0.0537814191532522,-0.0937236921746245,100064
1,1,0,2,3,1,-0.3296180874040059,-0.4440590780579271,1,-1.4151540155289837,0,-0.778347241910264,2,-1.4978485367229917,-0.4483035315665737,-0.7256165544183665,100041
6,0,9,0,4,0,-0.3296180874040059,-1.2622991892120947,0,-0.1505702223370343,0,0.7426519250395721,2,-0.2116732863599758,-0.7113182731754548,-0.7603745672364709,100014
5,1,3,1,1,0,-0.3296180874040059,0.3741810330962405,0,1.7182036053799574,0,-1.21291843246736,0,1.4157321324666972,-0.7113182731754548,1.0208759548239166,100038
4,1,11,2,6,1,-0.3296180874040059,-0.4440590780579271,0,1.24047195017411,0,-0.778347241910264,2,0.9695080660142223,0.4459465899036217,0.9435491397903808,100055
5,1,1,2,2,0,-0.3296180874040059,1.1924211442504082,0,1.5495924329543642,0,-1.538846825385182,1,-0.0641148494219308,4.548976559002166,0.9259748636463954,100068
4,1,3,2,8,0,-0.3296180874040059,-0.4440590780579271,1,-0.0381627740533055,0,-0.8326686407299011,2,-0.2116732863599758,0.761564279834279,-0.4475524518735306,100013
2,0,8,0,2,1,-0.3296180874040059,-0.4440590780579271,0,-1.3870521534580516,0,0.090795139203928,0,-1.510972773971594,-0.6061123765319024,0.2417497124405635,100027
1,0,8,2,9,1,1.8759390456584504,2.8289013665587435,0,-0.8390658430748734,0,1.2858659132359422,0,-1.0385002330219146,-0.6587153248536786,-0.897453921159557,100028
5,1,8,2,3,1,-0.3296180874040059,-0.4440590780579271,0,1.7463054674508895,0,-1.864775218303004,1,-0.0641148494219308,4.548976559002166,2.3323074946350943,100070
6,0,6,2,8,1,-0.3296180874040059,-1.2622991892120947,0,0.7486893639327963,0,1.2858659132359422,0,1.2582412854834708,-0.7113182731754548,-0.8107541588492291,100079
6,0,6,1,7,1,-0.3296180874040059,-1.2622991892120947,0,1.128064501890381,0,1.2858659132359422,0,1.2582412854834708,-0.7113182731754548,2.3096562053828467,100093
1,0,4,2,3,1,-0.3296180874040059,-0.4440590780579271,0,-1.5135105327772465,0,-0.0721690572549829,2,-1.589718197463207,-0.4483035315665737,1.6711241721513768,100094
1,0,4,2,1,0,-0.3296180874040059,-0.4440590780579271,0,0.6222309846136014,0,0.199437936843202,0,0.3395446780813166,-0.6587153248536786,-0.8006001326327041,100026
5,1,9,0,2,0,-0.3296180874040059,2.010661255404576,0,0.313110501833347,0,0.253759335662839,0,1.3501109462236862,-0.7113182731754548,-0.4514578465721941,100060
4,1,6,1,8,0,-0.3296180874040059,-0.4440590780579271,0,0.0882956052658894,0,0.525366329761024,2,-0.027933964879545,0.761564279834279,-0.3432784134192173,100052
3,0,9,0,6,0,-0.3296180874040059,-0.4440590780579271,0,-0.0662646361242377,0,-2.2993464088601003,2,-0.224797523608578,0.0777259516511882,-0.5100387670521455,100059
0,1,7,1,8,1,-0.3296180874040059,-0.4440590780579271,0,-0.0522137050887716,0,0.3080807344824761,2,-0.2116732863599758,0.3407406932600693,-0.1187182182460704,100099
3,0,8,1,9,1,-0.3296180874040059,-0.1713123743398712,1,0.7486893639327963,0,0.362402133302113,0,0.4839112878159408,-0.5535094282101262,6.5267014009996105,100035
1,0,11,0,7,0,1.8759390456584504,1.1924211442504082,0,0.0601937431949572,0,-0.343776051353168,2,-0.1198036256197604,0.2355347966165168,-0.2147909278331906,100041
3,1,11,2,3,0,-0.3296180874040059,-0.1713123743398712,0,1.5495924329543642,0,-1.4845254265655452,1,1.4026078952180951,4.548976559002166,-0.1737842834972247,100075
3,1,8,4,9,1,-0.3296180874040059,-0.4440590780579271,0,-0.0522137050887716,0,-0.452418848992442,2,-0.224797523608578,0.3407406932600693,-0.0093671666834945,100081
5,1,8,2,5,1,-0.3296180874040059,-0.4440590780579271,0,-0.2348758085498309,0,-1.21291843246736,2,-0.5791519293208376,0.6037554348689503,0.6244783929095791,100091
5,0,1,0,9,0,-0.3296180874040059,-0.4440590780579271,0,-0.9514732913586024,0,-2.516632004138648,2,-1.064748707519119,-0.0537814191532522,-0.5143347012206753,100077
1,0,0,3,3,0,-0.3296180874040059,-0.4440590780579271,0,-0.5018434982236869,0,-0.886990039549538,0,-0.671021590061053,-0.6587153248536786,-0.9142471183638098,100040
5,0,6,0,1,0,1.8759390456584504,0.3741810330962405,0,-1.4151540155289837,0,-0.778347241910264,2,-1.4978485367229917,-0.0537814191532522,1.1189013617603685,100058
5,1,5,0,7,1,-0.3296180874040059,0.3741810330962405,0,-1.4151540155289837,0,0.6340091274002981,2,-1.4978485367229917,-0.0537814191532522,1.6719052510911094,100057
5,1,4,2,3,0,-0.3296180874040059,-0.4440590780579271,0,-1.344899360351653,0,0.362402133302113,0,1.1663716247432554,-0.7113182731754548,0.9314424162245242,100046
3,0,0,2,4,0,-0.3296180874040059,2.010661255404576,0,1.7322545364154236,0,-1.75613242066373,1,-0.0641148494219308,4.548976559002166,-0.6568816077218902,100094
2,1,8,0,8,1,-0.3296180874040059,-0.4440590780579271,0,1.535541501918898,0,0.3080807344824761,1,1.4026078952180951,4.548976559002166,0.1320081214081213,100070
6,0,10,2,4,0,-0.3296180874040059,-1.2622991892120947,0,1.2966756743159742,0,0.199437936843202,0,1.2582412854834708,-0.7113182731754548,-0.7763866855009909,100041
5,0,3,2,2,0,-0.3296180874040059,1.1924211442504082,0,-1.0217279465359328,0,-1.538846825385182,2,-1.13036989376213,-0.0537814191532522,1.050947494003625,100033
6,1,0,2,6,1,-0.3296180874040059,2.010661255404576,0,0.7346384328973301,0,0.199437936843202,0,1.2582412854834708,-0.7113182731754548,-0.5686196875320968,100009
1,0,8,0,6,0,-0.3296180874040059,-0.4440590780579271,0,1.268573812245042,0,1.2858659132359422,0,0.9826323032628246,-0.6587153248536786,0.1550499501302355,100048
2,1,1,0,6,1,-0.3296180874040059,-0.4440590780579271,0,1.2123700881031776,0,-0.1264904560746199,2,0.9695080660142223,0.4459465899036217,-0.6002533845912705,100082
1,0,5,2,2,0,-0.3296180874040059,-0.4440590780579271,0,-1.1481863258551277,0,-0.235133253713894,2,-1.2222395545023454,0.2355347966165168,-0.7279597912375645,100009
3,0,9,0,6,0,-0.3296180874040059,-0.4440590780579271,0,-1.344899360351653,0,0.7426519250395721,2,-1.4191031132313785,-0.3167961607621333,-0.5100387670521455,100042
5,1,3,0,7,1,-0.3296180874040059,1.1924211442504082,0,-1.035778877571399,0,0.6340091274002981,2,-1.13036989376213,-0.0537814191532522,0.6088568141149254,100014
3,0,12,2,5,1,-0.3296180874040059,-0.4440590780579271,0,0.3693142259752114,0,-0.180811854894257,2,0.168929593849488,0.6037554348689503,-0.6978882520578561,100056
5,0,2,0,3,0,-0.3296180874040059,-0.0349390224808432,0,-0.9514732913586024,0,1.068580317957394,2,-1.064748707519119,-0.0537814191532522,-0.3460121897082817,100010
5,0,6,2,6,1,1.8759390456584504,1.1924211442504082,0,0.1304483983722877,0,0.145116538023565,2,-0.027933964879545,0.6037554348689503,0.594797393199737,100099
5,1,8,1,9,0,-0.3296180874040059,1.1924211442504082,0,1.4652868467415676,0,-0.0721690572549829,0,1.2319928109862663,-0.7113182731754548,-0.2085422963153291,100090
1,1,4,0,3,1,-0.3296180874040059,-0.4440590780579271,0,0.1023465363013555,0,-1.21291843246736,2,-0.1198036256197604,0.2355347966165168,1.3364318464759213,100002
6,1,0,2,1,1,-0.3296180874040059,-1.2622991892120947,0,-0.375385118904492,0,1.2858659132359422,0,1.2582412854834708,-0.7113182731754548,-0.1784707571356208,100077
5,1,8,2,8,0,-0.3296180874040059,-0.4440590780579271,0,0.2569067776914826,0,0.199437936843202,2,-0.027933964879545,0.6037554348689503,0.1511445554315721,100056
3,1,8,2,4,1,1.8759390456584504,-0.4440590780579271,0,-0.4456397740818225,0,-1.3215612301066342,2,-0.5922761665694397,0.2092333224556287,-0.2081517568454628,100006
5,0,3,0,0,0,-0.3296180874040059,-0.4440590780579271,0,-1.4151540155289837,0,1.2858659132359422,0,1.4157321324666972,-0.7113182731754548,1.6367566988031386,100078
6,0,12,2,3,1,-0.3296180874040059,-1.2622991892120947,0,0.7346384328973301,0,-1.1585970336477232,2,0.5232839995617474,-0.7113182731754548,-0.5627615954841017,100096
3,1,2,1,3,1,1.8759390456584504,1.1924211442504082,0,-0.0522137050887716,0,-0.235133253713894,2,-0.224797523608578,0.0777259516511882,1.1505350588195422,100066
3,0,6,1,6,0,-0.3296180874040059,-0.4440590780579271,0,-1.1200844637841956,0,0.4710449309413871,2,-1.2091153172537432,-0.1852887899576927,0.7072727605212437,100044
1,0,0,0,7,0,1.8759390456584504,-0.4440590780579271,1,1.268573812245042,0,-3.0598459923350183,0,0.9826323032628246,-0.6587153248536786,-0.8306716718124125,100038
3,1,8,1,9,1,-0.3296180874040059,0.3741810330962405,0,1.7041526743444912,0,0.3080807344824761,1,1.6782168774387414,4.548976559002166,0.3253251589919608,100055
3,1,8,2,1,1,-0.3296180874040059,-0.4440590780579271,0,-0.937422360323136,0,-0.886990039549538,2,-1.0516244702705169,-0.0537814191532522,-0.7689664355735304,100067
3,1,12,2,0,0,-0.3296180874040059,-0.4440590780579271,0,-0.0381627740533055,0,-1.3215612301066342,2,-0.224797523608578,0.0777259516511882,-0.3221892820464347,100042
3,1,3,2,4,0,-0.3296180874040059,-0.4440590780579271,0,1.2264210191386438,0,-0.995632837188812,2,0.9695080660142223,0.3407406932600693,-0.045296797911198,100073
1,0,0,2,1,0,-0.3296180874040059,-0.4440590780579271,0,-0.9936260844650006,0,0.199437936843202,0,-1.13036989376213,-0.6587153248536786,-0.7615461856460699,100026
4,1,6,1,4,0,-0.3296180874040059,-0.4440590780579271,0,-1.2324919120679243,0,0.525366329761024,2,-1.327233452491163,-0.2378917382794689,-0.4229484652719511,100027
5,1,5,0,5,0,-0.3296180874040059,-0.4440590780579271,0,0.4255179501170759,0,0.4710449309413871,0,1.1663716247432554,-0.7113182731754548,0.3292305536906242,100010
1,0,2,2,3,1,-0.3296180874040059,-0.4440590780579271,0,-1.42920494656445,0,-0.9413114383691752,2,-1.4978485367229917,-0.4483035315665737,-0.0261603638877472,100074
3,1,4,0,5,0,-0.3296180874040059,-0.4440590780579271,0,-0.642352808578348,0,0.145116538023565,2,-0.7760154880498706,0.2092333224556287,-0.278058321951538,100066
1,0,3,1,2,0,-0.3296180874040059,0.3741810330962405,0,-1.1341353948196615,0,0.41672353212175,2,-1.2222395545023454,0.2355347966165168,-0.5830696479171514,100022
1,1,4,2,8,0,-0.3296180874040059,1.1924211442504082,0,-0.0732691254499406,0,-0.0503069316971559,2,-0.0641148494219308,-0.0072961430515154,-0.955644302169642,100077
1,0,0,0,3,0,-0.3296180874040059,-0.4440590780579271,0,-1.063880739642331,0,0.090795139203928,2,-1.13036989376213,0.2355347966165168,-0.2858691113488649,100088
5,1,4,0,5,0,-0.3296180874040059,-0.4440590780579271,0,1.0718607777485167,0,-0.506740247812079,0,1.3501109462236862,-0.7113182731754548,-0.3538229791056085,100085
3,1,1,2,1,0,-0.3296180874040059,-0.4440590780579271,0,-1.1200844637841956,0,-0.615383045451353,2,-1.2091153172537432,-0.1852887899576927,-0.8154406324876252,100020
3,1,10,0,4,1,-0.3296180874040059,-0.4440590780579271,0,-0.7126074637556785,0,1.2858659132359422,0,-0.867885148790086,-0.3430976349230213,3.536340680233028,100063
5,1,9,2,9,1,-0.3296180874040059,-0.4440590780579271,0,-0.4315888430463564,0,0.5796877285806611,2,-0.5791519293208376,0.6037554348689503,3.74645091502112,100074
2,0,6,0,9,0,-0.3296180874040059,1.1924211442504082,0,-0.7126074637556785,0,0.253759335662839,0,-0.867885148790086,-0.3430976349230213,0.231986225693905,100054
1,1,0,0,6,0,-0.3296180874040059,1.1924211442504082,1,0.1866521225141521,0,0.199437936843202,0,-0.027933964879545,-0.6587153248536786,-0.879098566075839,100049
5,1,5,0,3,0,-0.3296180874040059,0.3741810330962405,0,-1.0217279465359328,0,0.6883305262199351,0,1.3501109462236862,-0.7113182731754548,1.439924805990502,100048
6,1,3,2,0,1,-0.3296180874040059,-1.2622991892120947,0,-0.6283018775428819,0,-1.430204027745908,2,-0.9466305722816992,-0.7113182731754548,-0.934945710266726,100021
5,1,12,2,8,1,-0.3296180874040059,-0.4440590780579271,0,1.6057961570962285,0,0.3080807344824761,0,1.3501109462236862,-0.7113182731754548,0.2944725408725198,100007
1,0,3,1,2,0,1.8759390456584504,5.283621700021246,0,0.6081800535781352,0,-1.049954236008449,2,0.3395446780813166,0.2355347966165168,-0.2928988218064591,100079
1,1,6,0,3,0,-0.3296180874040059,-0.4440590780579271,0,-1.42920494656445,0,0.362402133302113,2,-1.4978485367229917,-0.4483035315665737,-0.9427564996640528,100064
6,0,9,2,1,0,-0.3296180874040059,-1.2622991892120947,0,0.3412123639042793,0,1.2858659132359422,0,1.1663716247432554,-0.7113182731754548,-0.7494394620802133,100070
5,1,10,0,3,0,1.8759390456584504,-0.4440590780579271,0,0.299059570797881,0,-1.810453819483368,2,-0.027933964879545,0.6037554348689503,0.6561120899687528,100052
4,1,6,1,3,1,-0.3296180874040059,-1.2622991892120947,0,0.313110501833347,0,0.090795139203928,2,-0.027933964879545,0.761564279834279,-0.3253135978053655,100035
5,1,0,0,0,0,-0.3296180874040059,-0.4440590780579271,0,1.268573812245042,0,0.4710449309413871,0,1.3501109462236862,-0.7113182731754548,1.6918227640542929,100038
5,1,0,2,9,0,1.8759390456584504,2.8289013665587435,1,1.2264210191386438,0,-0.995632837188812,0,1.2319928109862663,-0.7113182731754548,0.1964471339360678,100039
1,0,9,0,5,0,-0.3296180874040059,-0.4440590780579271,0,-0.0100609119823733,0,0.199437936843202,0,-0.2116732863599758,-0.6587153248536786,-0.77755830391059,100029
5,1,8,0,8,0,-0.3296180874040059,-0.4440590780579271,0,-0.7547602568620768,0,-0.0721690572549829,0,1.2319928109862663,-0.7113182731754548,0.0851433850241602,100012
1,0,10,0,9,0,1.8759390456584504,-0.4440590780579271,0,-1.6961726362383056,1,0.199437936843202,0,-1.0385002330219146,-0.6587153248536786,-0.7802920801996543,100028
5,1,3,2,9,1,-0.3296180874040059,-0.4440590780579271,0,-0.1786720844079665,0,0.6340091274002981,2,-0.5791519293208376,0.6037554348689503,0.7494510232668087,100055
2,1,4,0,3,0,-0.3296180874040059,2.010661255404576,0,0.5238744673653386,0,1.0142589191377571,2,0.3264204408327144,0.4459465899036217,-0.7966947379340408,100049
3,1,3,0,6,0,-0.3296180874040059,-0.4440590780579271,0,-0.9514732913586024,0,0.145116538023565,2,-1.0516244702705169,-0.1852887899576927,0.1609080421782307,100059
5,1,5,0,5,0,-0.3296180874040059,-0.4440590780579271,0,-0.9655242223940684,0,0.9599375203181202,2,-1.064748707519119,-0.0537814191532522,1.3719709382337584,100012
3,0,3,0,3,0,-0.3296180874040059,1.1924211442504082,0,0.3833651570106776,0,-0.398097450172805,0,0.1426811193522836,-0.2904946866012451,0.7592145100134672,100071
1,0,11,0,8,0,-0.3296180874040059,-0.4440590780579271,0,-0.8952695672167378,0,-0.995632837188812,2,-1.13036989376213,0.2355347966165168,-0.8466837900769325,100031
6,0,3,2,2,0,-0.3296180874040059,0.3741810330962405,0,0.453619812188008,0,1.2858659132359422,0,1.1663716247432554,-0.7113182731754548,-0.7150719887319752,100045
3,0,9,0,7,0,-0.3296180874040059,-0.4440590780579271,0,-1.4011030844935175,0,0.036473740384291,2,-1.4191031132313785,-0.1852887899576927,-0.3858472156346486,100085
2,0,3,2,1,0,-0.3296180874040059,-0.4440590780579271,0,-1.4011030844935175,0,-1.430204027745908,0,-1.510972773971594,-0.6061123765319024,-0.6393073315779048,100097
3,1,9,2,8,0,-0.3296180874040059,-0.4440590780579271,0,1.7463054674508895,0,-0.343776051353168,1,-0.0641148494219308,4.548976559002166,10.205192667670689,100021
5,1,9,0,3,0,-0.3296180874040059,-0.4440590780579271,0,0.7486893639327963,0,-0.0721690572549829,0,1.4157321324666972,-0.7113182731754548,-0.0011658378163013,100042
1,0,10,1,6,0,-0.3296180874040059,1.1924211442504082,0,-0.1505702223370343,0,-0.235133253713894,2,-0.3035429471001913,0.3407406932600693,-0.4909023330286947,100069
5,1,9,2,6,1,-0.3296180874040059,-0.4440590780579271,0,1.3247775363869063,0,-0.0721690572549829,0,1.4157321324666972,-0.7113182731754548,0.3104846591370398,100070
5,0,7,2,3,0,-0.3296180874040059,1.1924211442504082,0,1.1702172949967793,0,-0.1264904560746199,0,1.1663716247432554,-0.7113182731754548,0.4643572102643787,100058
3,1,0,0,4,0,-0.3296180874040059,-0.4440590780579271,0,-0.1224683602661021,0,-1.267239831286997,2,-0.2904187098515891,0.6037554348689503,-0.8252041192342837,100060
2,1,6,0,8,0,1.8759390456584504,-1.2622991892120947,0,-1.2324919120679243,0,0.525366329761024,2,-1.327233452491163,-0.2378917382794689,0.3175143695946339,100043
2,1,1,2,3,0,-0.3296180874040059,-0.4440590780579271,0,-0.1927230154434326,0,0.145116538023565,2,-0.4872822685806221,0.6037554348689503,0.5690217881885584,100082
1,0,6,1,2,1,-0.3296180874040059,-0.4440590780579271,0,1.1842682260322457,0,0.199437936843202,2,0.9826323032628246,0.2355347966165168,0.8611453116485825,100090
4,0,2,1,7,0,-0.3296180874040059,1.1924211442504082,0,0.5379253984008047,0,-0.180811854894257,2,0.3395446780813166,0.761564279834279,-0.4448186755844663,100051
1,0,10,2,0,0,-0.3296180874040059,-0.4440590780579271,0,0.1866521225141521,0,-0.886990039549538,0,-0.027933964879545,-0.6587153248536786,-0.9368984076160576,100028
3,1,8,2,4,1,-0.3296180874040059,2.010661255404576,0,-0.0100609119823733,0,-1.864775218303004,2,-0.2904187098515891,0.6037554348689503,-0.7244449360087674,100016
3,1,11,2,4,0,-0.3296180874040059,-0.4440590780579271,0,-0.8109639810039412,0,-1.9734180159422785,2,-0.933506335033097,-0.1852887899576927,-0.8583999741729228,100034
2,0,0,1,4,1,-0.3296180874040059,0.3741810330962405,0,0.3833651570106776,0,0.8512947226788461,0,0.1426811193522836,-0.2904946866012451,1.0216570337636492,100072
5,0,3,2,5,0,1.8759390456584504,2.8289013665587435,0,0.2709577087269487,0,-1.9734180159422785,2,-0.027933964879545,0.6037554348689503,0.7248470366652291,100035
6,1,9,0,8,1,-0.3296180874040059,-1.2622991892120947,0,0.5660272604717369,0,1.2858659132359422,0,1.2582412854834708,-0.7113182731754548,-0.7619367251159362,100006
1,0,9,0,8,1,-0.3296180874040059,-0.4440590780579271,0,1.268573812245042,0,-0.886990039549538,0,0.9826323032628246,-0.6587153248536786,-0.7306935675266288,100034
4,1,5,0,5,1,-0.3296180874040059,-1.2622991892120947,0,0.2288049156205504,0,-0.6697044442709901,2,-0.027933964879545,0.761564279834279,-0.4354457283076741,100093
4,1,1,0,2,0,-0.3296180874040059,-0.4440590780579271,0,0.5519763294362708,0,0.9599375203181202,2,0.3395446780813166,0.761564279834279,0.9388626661519848,100003
1,0,0,0,7,0,-0.3296180874040059,-0.4440590780579271,0,0.973504260500254,0,1.2858659132359422,0,0.7070233210421784,-0.6587153248536786,-0.8806607239553044,100092
1,0,11,2,0,0,-0.3296180874040059,-0.4440590780579271,0,-0.8390658430748734,0,-1.864775218303004,2,-1.0385002330219146,-0.1852887899576927,-0.9626740126272364,100039
1,0,8,2,9,1,-0.3296180874040059,1.1924211442504082,0,0.0882956052658894,0,1.2858659132359422,0,-0.1198036256197604,-0.6587153248536786,-0.7767772249708573,100027
